asset,signal_time,entry_time,exit_time,side,signal_module,entry_cluster,entry_price,exit_price,take_profit_price,stop_loss_price,exit_reason,bars_held,gross_return,net_return,cost_return,gross_pnl_currency,net_pnl_currency,cost_currency,gross_r_multiple,net_r_multiple,mfe_r_multiple,mae_r_multiple,realized_r,cost,entry_context_age_bars,entry_macro_context_age_bars,entry_laggard_gap,signal_strength,entry_relay_score,signal_timestamp,entry_timestamp,exit_timestamp,signal,raw_entry_price,raw_exit_price,target_price,position_size,cost_paid,trade_r,max_favorable_r,max_adverse_r,breakeven_activated,profit_lock_activated,effective_stop_price,r_trailing_activated,r_trailing_activation_r,r_trailing_distance_r,initial_risk_distance,effective_trailing_stop,intrabar_policy,stop_mode,effective_risk_per_trade,risk_guard_reason,total_cost,entry_cost,exit_cost,holding_cost,cost_component_reconciliation,return_unit,r_multiple_unit,currency_pnl_available
ETHUSD,2023-11-05 19:30:00,2023-11-05 20:00:00,2023-11-05 21:00:00,short,,,1890.25,1887.7204557030716,1848.5410278911004,1906.9335888435598,r_trailing_stop,3,0.0009097122881584865,0.0007737523324637258,0.0001359599556947607,,,,,0.12895872207728762,0.7911966737957268,-0.3116835381619546,,,,,,,,2023-11-05 19:30:00,2023-11-05 20:00:00,2023-11-05 21:00:00,-1.0,1890.25,1887.7204557030716,1848.5410278911004,0.6797997784738034,0.00013595995569476066,0.12895872207728762,0.7911966737957268,-0.3116835381619546,False,False,1887.7204557030716,True,0.75,0.5,8.340911406143382,1887.7204557030716,adverse_first,volatility_stop,0.006,,0.0001359599556947607,6.797997784738035e-05,6.797997784738035e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2023-11-05 21:00:00,2023-11-05 21:30:00,2023-11-05 22:00:00,short,,,1877.65,1869.7,1835.479150646343,1894.518339741463,r_trailing_stop,2,0.0028277827415790027,0.0026942082443531957,0.000133574497225807,,,,,0.44903470739219925,1.1382270154783412,-0.10670878270109153,,,,,,,,2023-11-05 21:00:00,2023-11-05 21:30:00,2023-11-05 22:00:00,-1.0,1877.65,1869.7,1835.479150646343,0.6678724861290355,0.0001335744972258071,0.44903470739219925,1.1382270154783412,-0.10670878270109153,False,False,1862.6668603738067,True,0.75,0.5,8.433720747613068,1862.6668603738067,adverse_first,volatility_stop,0.006,,0.000133574497225807,6.67872486129035e-05,6.67872486129035e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2023-11-05 22:00:00,2023-11-05 22:30:00,2023-11-05 23:00:00,short,,,1877.5,1894.9484017468058,1833.8789956329856,1894.9484017468058,stop_loss,2,-0.006,-0.006129123574336111,0.00012912357433611087,,,,,-1.0215205957226852,0.12608604684396352,-1.8769627427907816,,,,,,,,2023-11-05 22:00:00,2023-11-05 22:30:00,2023-11-05 23:00:00,-1.0,1877.5,1894.9484017468058,1833.8789956329856,0.6456178716805544,0.00012912357433611087,-1.0215205957226852,0.12608604684396352,-1.8769627427907816,False,False,1894.9484017468058,False,0.75,0.5,8.723736602203678,,adverse_first,volatility_stop,0.006,,0.00012912357433611087,6.456178716805544e-05,6.456178716805544e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2023-11-05 23:00:00,2023-11-05 23:30:00,2023-11-06 00:30:00,short,,,1897.45,1896.85,1851.82809817167,1915.698760731332,r_trailing_stop,3,0.00019727366986736048,7.250136157079578e-05,0.0001247723082965647,,,,,0.012083560261799296,0.4219464605494912,-0.10685657117811977,,,,,,,,2023-11-05 23:00:00,2023-11-05 23:30:00,2023-11-06 00:30:00,-1.0,1897.45,1896.85,1851.82809817167,0.6238615414828235,0.0001247723082965647,0.012083560261799296,0.4219464605494912,-0.10685657117811977,False,False,1894.3125508147282,True,0.75,0.5,9.125101629456568,1894.3125508147282,adverse_first,volatility_stop,0.006,,0.0001247723082965647,6.238615414828235e-05,6.238615414828235e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2023-11-06 01:30:00,2023-11-06 02:00:00,2023-11-06 05:00:00,short,,,1887.45,1880.2157968213694,1842.2944254125935,1905.5122298349627,r_trailing_stop,7,0.0024030930548655125,0.002277696577204941,0.00012539647766057153,,,,,0.3796160962008235,0.9107402657537977,-0.2519068820170047,,,,,,,,2023-11-06 01:30:00,2023-11-06 02:00:00,2023-11-06 05:00:00,-1.0,1887.45,1880.2157968213694,1842.2944254125935,0.6269823883028575,0.0001253964776605715,0.3796160962008235,0.9107402657537977,-0.2519068820170047,False,False,1880.2157968213694,True,0.75,0.5,9.031593642738832,1880.2157968213694,adverse_first,volatility_stop,0.006,,0.00012539647766057153,6.269823883028576e-05,6.269823883028576e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2023-11-06 10:00:00,2023-11-06 10:30:00,2023-11-06 13:00:00,short,,,1894.45,1911.2631701980251,1852.417074504937,1911.2631701980251,stop_loss,6,-0.006,-0.006135211859109534,0.00013521185910953405,,,,,-1.022535309851589,0.13382366165925624,-1.0586938566821134,,,,,,,,2023-11-06 10:00:00,2023-11-06 10:30:00,2023-11-06 13:00:00,-1.0,1894.45,1911.2631701980251,1852.417074504937,0.676059295547671,0.0001352118591095342,-1.022535309851589,0.13382366165925624,-1.0586938566821134,False,False,1911.2631701980251,False,0.75,0.5,8.406362859473269,,adverse_first,volatility_stop,0.006,,0.00013521185910953405,6.760592955476702e-05,6.760592955476702e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2023-11-06 13:00:00,2023-11-06 13:30:00,2023-11-06 14:00:00,short,,,1896.95,1898.1,1854.4364430446178,1913.955422782153,r_trailing_stop,2,-0.00040575292295824304,-0.0005396125763853256,0.00013385965342708258,,,,,-0.08993542939755426,0.39105173009748595,-0.9467568202360003,,,,,,,,2023-11-06 13:00:00,2023-11-06 13:30:00,2023-11-06 14:00:00,-1.0,1896.95,1898.1,1854.4364430446178,0.6692982671354127,0.00013385965342708255,-0.08993542939755426,0.39105173009748595,-0.9467568202360003,False,False,1894.551243434559,True,0.75,0.5,8.502486869118068,1894.551243434559,adverse_first,volatility_stop,0.006,,0.00013385965342708258,6.692982671354129e-05,6.692982671354129e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2023-11-06 14:00:00,2023-11-06 14:30:00,2023-11-06 16:30:00,short,,,1910.4,1896.7918605672487,1866.9802583098412,1927.7678966760636,r_trailing_stop,5,0.004701135555984571,0.004569140298138554,0.0001319952578460173,,,,,0.7615233830230923,1.0335160517588042,-0.27349310561862433,,,,,,,,2023-11-06 14:00:00,2023-11-06 14:30:00,2023-11-06 16:30:00,-1.0,1910.4,1896.7918605672487,1866.9802583098412,0.6599762892300884,0.0001319952578460177,0.7615233830230923,1.0335160517588042,-0.27349310561862433,False,False,1896.7918605672487,True,0.75,0.5,8.683721134497313,1896.7918605672487,adverse_first,volatility_stop,0.006,,0.0001319952578460173,6.599762892300865e-05,6.599762892300865e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2023-11-06 16:30:00,2023-11-06 17:00:00,2023-11-06 18:30:00,short,,,1894.8,1890.6966129236796,1850.8361891789361,1912.3855243284254,r_trailing_stop,4,0.0014000334592313326,0.0012707362055620372,0.00012929725366929543,,,,,0.21178936759367287,0.4833520935318662,-0.27295177046505126,,,,,,,,2023-11-06 16:30:00,2023-11-06 17:00:00,2023-11-06 18:30:00,-1.0,1894.8,1890.6966129236796,1850.8361891789361,0.6464862683464767,0.00012929725366929535,0.21178936759367287,0.4833520935318662,-0.27295177046505126,False,False,1890.6966129236796,True,0.75,0.5,8.793225847359386,1890.6966129236796,adverse_first,volatility_stop,0.006,,0.00012929725366929543,6.464862683464771e-05,6.464862683464771e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2023-11-06 21:00:00,2023-11-06 21:30:00,2023-11-07 03:00:00,short,,,1891.45,1885.1309798710934,1847.1390311677708,1909.1743875328918,r_trailing_stop,12,0.0021390934215967635,0.00201103596427769,0.00012805745731907367,,,,,0.33517266071294827,0.7080639585830799,-0.8857851912154922,,,,,,,,2023-11-06 21:00:00,2023-11-06 21:30:00,2023-11-07 03:00:00,-1.0,1891.45,1885.1309798710934,1847.1390311677708,0.640287286595368,0.0001280574573190736,0.33517266071294827,0.7080639585830799,-0.8857851912154922,False,False,1885.1309798710934,True,0.75,0.5,8.861959742186658,1885.1309798710934,adverse_first,volatility_stop,0.006,,0.00012805745731907367,6.402872865953683e-05,6.402872865953683e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2023-11-07 03:00:00,2023-11-07 03:30:00,2023-11-07 10:30:00,short,,,1889.05,1879.7,1844.9792406842578,1906.678303726297,r_trailing_stop,15,0.0031823822002971496,0.003053790134083857,0.00012859206621329252,,,,,0.5089650223473096,1.2082841509149715,-0.4850154690292476,,,,,,,,2023-11-07 03:00:00,2023-11-07 03:30:00,2023-11-07 10:30:00,-1.0,1889.05,1879.7,1844.9792406842578,0.642960331066463,0.0001285920662132926,0.5089650223473096,1.2082841509149715,-0.4850154690292476,False,False,1875.4071925367628,True,0.75,0.5,8.81438507352563,1875.4071925367628,adverse_first,volatility_stop,0.006,,0.00012859206621329252,6.429603310664626e-05,6.429603310664626e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2023-11-10 22:30:00,2023-11-10 23:00:00,2023-11-10 23:30:00,long,,,2082.4,2081.45,2149.739481547475,2055.46420738101,r_trailing_stop,2,-0.00021161434083744377,-0.00030438606786055243,9.277172702310866e-05,,,,,-0.05073101131009207,0.4325100124132494,-0.23203326846204184,,,,,,,,2023-11-10 22:30:00,2023-11-10 23:00:00,2023-11-10 23:30:00,1.0,2082.4,2081.45,2149.739481547475,0.46385863511554326,9.277172702310865e-05,-0.05073101131009207,0.4325100124132494,-0.23203326846204184,False,False,2087.31491996504,True,0.75,0.5,13.470160069920354,2087.31491996504,adverse_first,volatility_stop,0.006,,9.277172702310866e-05,4.638586351155433e-05,4.638586351155433e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2023-11-11 01:00:00,2023-11-11 01:30:00,2023-11-11 13:00:00,long,,,2057.75,2056.45,2126.7516404073685,2030.1493438370526,max_holding_close,24,-0.0002826019770672122,-0.0003720672414225908,8.946526435537862e-05,,,,,-0.06201120690376513,0.31702144863303877,-0.9293257322785684,,,,,,,,2023-11-11 01:00:00,2023-11-11 01:30:00,2023-11-11 13:00:00,1.0,2057.75,2056.45,2126.7516404073685,0.44732632177689297,8.94652643553786e-05,-0.06201120690376513,0.31702144863303877,-0.9293257322785684,False,False,2030.1493438370526,False,0.75,0.5,13.799992401911913,,adverse_first,volatility_stop,0.006,,8.946526435537862e-05,4.473263217768931e-05,4.473263217768931e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2023-11-11 14:00:00,2023-11-11 14:30:00,2023-11-11 15:00:00,long,,,2078.35,2083.0911326074483,2137.94153886477,2054.513384454092,r_trailing_stop,2,0.001193407494864504,0.0010887777081736603,0.00010462978669084372,,,,,0.18146295136227675,0.4488892300751619,-0.22654222826222928,,,,,,,,2023-11-11 14:00:00,2023-11-11 14:30:00,2023-11-11 15:00:00,1.0,2078.35,2083.0911326074483,2137.94153886477,0.5231489334542181,0.00010462978669084362,0.18146295136227675,0.4488892300751619,-0.22654222826222928,False,False,2083.0911326074483,True,0.75,0.5,11.91773478510374,2083.0911326074483,adverse_first,volatility_stop,0.006,,0.00010462978669084372,5.231489334542186e-05,5.231489334542186e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2023-11-11 17:30:00,2023-11-11 18:00:00,2023-11-11 21:30:00,long,,,2071.6000000000004,2047.636692815647,2131.508267960884,2047.636692815647,stop_loss,8,-0.006,-0.00610373860255913,0.00010373860255913012,,,,,-1.0172897670931884,0.35888201631929706,-1.27486576727388,,,,,,,,2023-11-11 17:30:00,2023-11-11 18:00:00,2023-11-11 21:30:00,1.0,2071.6000000000004,2047.636692815647,2131.508267960884,0.5186930127956523,0.00010373860255913046,-1.0172897670931884,0.35888201631929706,-1.27486576727388,False,False,2047.636692815647,False,0.75,0.5,11.981364268382848,,adverse_first,volatility_stop,0.006,,0.00010373860255913012,5.186930127956506e-05,5.186930127956506e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2023-11-11 21:30:00,2023-11-11 22:00:00,2023-11-12 00:30:00,long,,,2046.0,2040.75,2103.574654505588,2022.9701381977648,r_trailing_stop,6,-0.0013677893628064508,-0.0014743987737131938,0.00010660941090674301,,,,,-0.245733128952199,0.37777039544177415,-1.2939721590994353,,,,,,,,2023-11-11 21:30:00,2023-11-11 22:00:00,2023-11-12 00:30:00,1.0,2046.0,2040.75,2103.574654505588,0.5330470545337145,0.0001066094109067429,-0.245733128952199,0.37777039544177415,-1.2939721590994353,False,False,2048.943519406876,True,0.75,0.5,11.512961186247288,2048.943519406876,adverse_first,volatility_stop,0.006,,0.00010660941090674301,5.3304705453371504e-05,5.3304705453371504e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2023-11-12 00:30:00,2023-11-12 01:00:00,2023-11-12 02:30:00,long,,,2034.2,2039.498046271837,2093.718076135777,2010.3927695456894,r_trailing_stop,4,0.0013352362716876072,0.001232702715561258,0.0001025335561263491,,,,,0.205450452593543,0.4725455160183492,-0.33393216465296865,,,,,,,,2023-11-12 00:30:00,2023-11-12 01:00:00,2023-11-12 02:30:00,1.0,2034.2,2039.498046271837,2093.718076135777,0.5126677806317452,0.00010253355612634905,0.205450452593543,0.4725455160183492,-0.33393216465296865,False,False,2039.498046271837,True,0.75,0.5,11.903907456325953,2039.498046271837,adverse_first,volatility_stop,0.006,,0.0001025335561263491,5.126677806317455e-05,5.126677806317455e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2023-11-15 09:30:00,2023-11-15 10:00:00,2023-11-15 12:30:00,long,,,1986.95,2018.3620010532522,2042.3313814007445,1964.7974474397022,r_trailing_stop,6,0.008507913740707938,0.00840028099755069,0.00010763274315724915,,,,,1.4000468329251148,1.6679793400523237,-0.14219580300852408,,,,,,,,2023-11-15 09:30:00,2023-11-15 10:00:00,2023-11-15 12:30:00,1.0,1986.95,2018.3620010532522,2042.3313814007445,0.5381637157862476,0.00010763274315724951,1.4000468329251148,1.6679793400523237,-0.14219580300852408,False,False,2018.3620010532522,True,0.75,0.5,11.075997893495902,2018.3620010532522,adverse_first,volatility_stop,0.006,,0.00010763274315724915,5.3816371578624574e-05,5.3816371578624574e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2023-11-15 13:00:00,2023-11-15 13:30:00,2023-11-15 14:30:00,long,,,2010.35,2013.95,2064.9445849462877,1988.5121660214847,r_trailing_stop,3,0.0009891090856927695,0.0008786393384470751,0.00011046974724569433,,,,,0.14643988974117916,0.5060025646715496,-0.19232676666247794,,,,,,,,2023-11-15 13:00:00,2023-11-15 13:30:00,2023-11-15 14:30:00,1.0,2010.35,2013.95,2064.9445849462877,0.5523487362284716,0.00011046974724569432,0.14643988974117916,0.5060025646715496,-0.19232676666247794,False,False,2015.9406771961958,True,0.75,0.5,10.918645607608811,2015.9406771961958,adverse_first,volatility_stop,0.006,,0.00011046974724569433,5.5234873622847167e-05,5.5234873622847167e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2023-11-15 15:30:00,2023-11-15 16:00:00,2023-11-15 18:30:00,long,,,2021.9,2030.45,2075.413858244056,2000.4944567023776,r_trailing_stop,6,0.0023965754705089887,0.002283227261296775,0.00011334820921221362,,,,,0.3805378768827959,1.1282124290992535,-0.8829488575559468,,,,,,,,2023-11-15 15:30:00,2023-11-15 16:00:00,2023-11-15 18:30:00,1.0,2021.9,2030.45,2075.413858244056,0.5667410460610691,0.00011334820921221382,0.3805378768827959,1.1282124290992535,-0.8829488575559468,False,False,2040.698084831223,True,0.75,0.5,10.70383033755409,2040.698084831223,adverse_first,volatility_stop,0.006,,0.00011334820921221362,5.667410460610681e-05,5.667410460610681e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2023-11-16 00:30:00,2023-11-16 01:00:00,2023-11-16 03:00:00,long,,,2077.95,2054.221929373825,2137.2701765654374,2054.221929373825,stop_loss,5,-0.006,-0.006105088190240353,0.0001050881902403527,,,,,-1.017514698373392,0.1770055419241362,-1.0831053398690411,,,,,,,,2023-11-16 00:30:00,2023-11-16 01:00:00,2023-11-16 03:00:00,1.0,2077.95,2054.221929373825,2137.2701765654374,0.5254409512017622,0.00010508819024035244,-1.017514698373392,0.1770055419241362,-1.0831053398690411,False,False,2054.221929373825,False,0.75,0.5,11.864320389874537,,adverse_first,volatility_stop,0.006,,0.0001050881902403527,5.254409512017635e-05,5.254409512017635e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2023-11-17 10:00:00,2023-11-17 10:30:00,2023-11-17 13:30:00,long,,,1961.95,1963.2,2022.7774134105305,1937.6190346357878,r_trailing_stop,7,0.0003082491749806454,0.00021148605996413472,9.676311501651067e-05,,,,,0.03524767666068912,0.3801739824760742,-0.46648375147064797,,,,,,,,2023-11-17 10:00:00,2023-11-17 10:30:00,2023-11-17 13:30:00,1.0,1961.95,1963.2,2022.7774134105305,0.4838155750825534,9.676311501651069e-05,0.03524767666068912,0.3801739824760742,-0.46648375147064797,False,False,1965.1174135327583,True,0.75,0.5,12.165172934483676,1965.1174135327583,adverse_first,volatility_stop,0.006,,9.676311501651067e-05,4.838155750825534e-05,4.838155750825534e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2023-11-18 07:00:00,2023-11-18 07:30:00,2023-11-18 11:30:00,long,,,1933.35,1939.7240442989148,1988.6167047822614,1911.2433180870953,r_trailing_stop,9,0.0017299867046607254,0.0016250401546022244,0.000104946550058501,,,,,0.27084002576703736,0.5382987843622773,-0.08820862432826342,,,,,,,,2023-11-18 07:00:00,2023-11-18 07:30:00,2023-11-18 11:30:00,1.0,1933.35,1939.7240442989148,1988.6167047822614,0.5247327502925047,0.00010494655005850094,0.27084002576703736,0.5382987843622773,-0.08820862432826342,False,False,1939.7240442989148,True,0.75,0.5,11.051911402170369,1939.7240442989148,adverse_first,volatility_stop,0.006,,0.000104946550058501,5.24732750292505e-05,5.24732750292505e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2023-11-24 19:00:00,2023-11-24 19:30:00,2023-11-24 21:30:00,long,,,2087.05,2092.3992445034996,2140.556271055085,2065.6474915779663,r_trailing_stop,5,0.001499612400009851,0.0013825952751656593,0.0001170171248441917,,,,,0.2304325458609432,0.4999413988775343,-0.1448428351888378,,,,,,,,2023-11-24 19:00:00,2023-11-24 19:30:00,2023-11-24 21:30:00,1.0,2087.05,2092.3992445034996,2140.556271055085,0.5850856242209583,0.00011701712484419167,0.2304325458609432,0.4999413988775343,-0.1448428351888378,False,False,2092.3992445034996,True,0.75,0.5,10.701510993000296,2092.3992445034996,adverse_first,volatility_stop,0.006,,0.0001170171248441917,5.850856242209585e-05,5.850856242209585e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2023-11-28 00:00:00,2023-11-28 00:30:00,2023-11-28 01:00:00,long,,,2032.35,2033.35,2078.9480141028994,2013.71079435884,r_trailing_stop,2,0.000321902130139647,0.00019105857130179035,0.00013084355883785664,,,,,0.03184309521696506,0.4131077336791971,-0.39433010942104463,,,,,,,,2023-11-28 00:00:00,2023-11-28 00:30:00,2023-11-28 01:00:00,1.0,2032.35,2033.35,2078.9480141028994,0.6542177941892832,0.00013084355883785664,0.03184309521696506,0.4131077336791971,-0.39433010942104463,False,False,2035.3903130404178,True,0.75,0.5,9.319373919164265,2035.3903130404178,adverse_first,volatility_stop,0.006,,0.00013084355883785664,6.542177941892832e-05,6.542177941892832e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2023-11-28 01:00:00,2023-11-28 01:30:00,2023-11-28 05:00:00,long,,,2025.05,2006.4874214768408,2071.4564463078973,2006.4874214768408,stop_loss,8,-0.006,-0.006130911769448852,0.0001309117694488519,,,,,-1.0218186282414754,0.3636348253869223,-1.018177511083375,,,,,,,,2023-11-28 01:00:00,2023-11-28 01:30:00,2023-11-28 05:00:00,1.0,2025.05,2006.4874214768408,2071.4564463078973,0.6545588472442584,0.0001309117694488517,-1.0218186282414754,0.3636348253869223,-1.018177511083375,False,False,2006.4874214768408,False,0.75,0.5,9.281747824407057,,adverse_first,volatility_stop,0.006,,0.0001309117694488519,6.545588472442595e-05,6.545588472442595e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2023-11-28 05:30:00,2023-11-28 06:00:00,2023-11-28 07:00:00,long,,,1997.95,2009.8592752040781,2042.856121928827,1979.9875512284693,r_trailing_stop,3,0.003978057342477786,0.003844582222771394,0.00013347511970639202,,,,,0.6407637037952323,0.913015825881868,-0.13361207208027956,,,,,,,,2023-11-28 05:30:00,2023-11-28 06:00:00,2023-11-28 07:00:00,1.0,1997.95,2009.8592752040781,2042.856121928827,0.6673755985319594,0.00013347511970639189,0.6407637037952323,0.913015825881868,-0.13361207208027956,False,False,2009.8592752040781,True,0.75,0.5,8.981449591843331,2009.8592752040781,adverse_first,volatility_stop,0.006,,0.00013347511970639202,6.673755985319601e-05,6.673755985319601e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2023-11-28 07:30:00,2023-11-28 08:00:00,2023-11-28 12:00:00,long,,,2014.55,2024.347055263211,2060.5805900312957,1996.1377639874815,r_trailing_stop,9,0.003192568873183073,0.003061272489715232,0.00013129638346784074,,,,,0.5102120816192053,0.7902353625115096,-0.4860897934349188,,,,,,,,2023-11-28 07:30:00,2023-11-28 08:00:00,2023-11-28 12:00:00,1.0,2014.55,2024.347055263211,2060.5805900312957,0.6564819173392028,0.00013129638346784055,0.5102120816192053,0.7902353625115096,-0.4860897934349188,False,False,2024.347055263211,True,0.75,0.5,9.205889473578488,2024.347055263211,adverse_first,volatility_stop,0.006,,0.00013129638346784074,6.564819173392037e-05,6.564819173392037e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2023-11-29 09:30:00,2023-11-29 10:00:00,2023-11-29 11:00:00,short,,,2067.4,2050.419257326886,2025.209469562024,2084.2762121751907,r_trailing_stop,3,0.006037163729694276,0.005890159178302873,0.00014700455139140308,,,,,0.9816931963838121,1.2562060597440061,-0.011851000563611895,,,,,,,,2023-11-29 09:30:00,2023-11-29 10:00:00,2023-11-29 11:00:00,-1.0,2067.4,2050.419257326886,2025.209469562024,0.7350227569570135,0.0001470045513914027,0.9816931963838121,1.2562060597440061,-0.011851000563611895,False,False,2050.419257326886,True,0.75,0.5,8.43851465377172,2050.419257326886,adverse_first,volatility_stop,0.006,,0.00014700455139140308,7.350227569570154e-05,7.350227569570154e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2023-12-01 15:00:00,2023-12-01 15:30:00,2023-12-01 16:00:00,short,,,2073.8,2089.7644184051082,2033.8889539872298,2089.7644184051082,stop_loss,2,-0.006,-0.0061558816573739844,0.00015588165737398432,,,,,-1.0259802762289973,0.0156598250970426,-1.7163168306358458,,,,,,,,2023-12-01 15:00:00,2023-12-01 15:30:00,2023-12-01 16:00:00,-1.0,2073.8,2089.7644184051082,2033.8889539872298,0.7794082868699221,0.00015588165737398442,-1.0259802762289973,0.0156598250970426,-1.7163168306358458,False,False,2089.7644184051082,False,0.75,0.5,7.982401427801203,,adverse_first,volatility_stop,0.006,,0.00015588165737398432,7.794082868699216e-05,7.794082868699216e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2023-12-01 16:00:00,2023-12-01 16:30:00,2023-12-01 18:00:00,short,,,2100.55,2095.05,2059.0813352891246,2117.1374658843506,r_trailing_stop,4,0.0019894539786897256,0.0018374922494193032,0.00015196172927042242,,,,,0.30624870823655054,0.6631513262298877,-0.5636786272953991,,,,,,,,2023-12-01 16:00:00,2023-12-01 16:30:00,2023-12-01 18:00:00,-1.0,2100.55,2095.05,2059.0813352891246,0.7598086463521123,0.00015196172927042247,0.30624870823655054,0.6631513262298877,-0.5636786272953991,False,False,2093.69716249002,True,0.75,0.5,8.294324980040289,2093.69716249002,adverse_first,volatility_stop,0.006,,0.00015196172927042242,7.598086463521121e-05,7.598086463521121e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2023-12-01 18:00:00,2023-12-01 18:30:00,2023-12-01 19:30:00,short,,,2091.7,2087.4515111817655,2049.1869184193665,2108.7052326322532,r_trailing_stop,3,0.0014990052450713704,0.0013514012660914368,0.00014760397897993363,,,,,0.2252335443485728,0.5880542898915269,-0.17053574406854816,,,,,,,,2023-12-01 18:00:00,2023-12-01 18:30:00,2023-12-01 19:30:00,-1.0,2091.7,2087.4515111817655,2049.1869184193665,0.738019894899668,0.0001476039789799336,0.2252335443485728,0.5880542898915269,-0.17053574406854816,False,False,2087.4515111817655,True,0.75,0.5,8.503022363531423,2087.4515111817655,adverse_first,volatility_stop,0.006,,0.00014760397897993363,7.380198948996682e-05,7.380198948996682e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2023-12-01 19:30:00,2023-12-01 20:00:00,2023-12-01 23:30:00,short,,,2090.95,2087.502764851205,2048.4213353771947,2107.961465849122,r_trailing_stop,8,0.0012158511839141068,0.001068354194398092,0.00014749698951601492,,,,,0.178059032399682,0.4526358908922136,-0.33506812702413014,,,,,,,,2023-12-01 19:30:00,2023-12-01 20:00:00,2023-12-01 23:30:00,-1.0,2090.95,2087.502764851205,2048.4213353771947,0.7374849475800751,0.00014749698951601502,0.178059032399682,0.4526358908922136,-0.33506812702413014,False,False,2087.502764851205,True,0.75,0.5,8.505529702409971,2087.502764851205,adverse_first,volatility_stop,0.006,,0.00014749698951601492,7.374849475800746e-05,7.374849475800746e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2023-12-02 21:30:00,2023-12-02 22:00:00,2023-12-03 02:30:00,long,,,2169.4,2169.25,2211.293854947528,2152.642458020989,r_trailing_stop,10,-5.3707160699767396e-05,-0.00020905691326256052,0.0001553497525627931,,,,,-0.034842818877093416,0.5221529512478313,-0.8205260662465921,,,,,,,,2023-12-02 21:30:00,2023-12-02 22:00:00,2023-12-03 02:30:00,1.0,2169.4,2169.25,2211.293854947528,0.7767487628139655,0.0001553497525627931,-0.034842818877093416,0.5221529512478313,-0.8205260662465921,False,False,2173.960324725882,True,0.75,0.5,8.37935054823622,2173.960324725882,adverse_first,volatility_stop,0.006,,0.0001553497525627931,7.767487628139655e-05,7.767487628139655e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2023-12-03 03:00:00,2023-12-03 03:30:00,2023-12-03 13:00:00,short,,,2159.65,2154.938001543566,2118.771876276622,2176.0012494893513,r_trailing_stop,20,0.0017290416097569593,0.0015705473000904241,0.00015849430966653516,,,,,0.261757883348404,0.5381851708477216,-0.5443009114255308,,,,,,,,2023-12-03 03:00:00,2023-12-03 03:30:00,2023-12-03 13:00:00,-1.0,2159.65,2154.938001543566,2118.771876276622,0.7924715483326757,0.00015849430966653516,0.261757883348404,0.5381851708477216,-0.5443009114255308,False,False,2154.938001543566,True,0.75,0.5,8.176003087131999,2154.938001543566,adverse_first,volatility_stop,0.006,,0.00015849430966653516,7.924715483326758e-05,7.924715483326758e-05,0.0,0.0,fractional_return,R,False
ETHUSD,2023-12-03 23:30:00,2023-12-04 00:00:00,2023-12-04 00:30:00,short,,,2193.7,2209.9780858572103,2153.004785356973,2209.9780858572103,stop_loss,2,-0.006,-0.006161716802767317,0.00016171680276731715,,,,,-1.0269528004612196,0.07371874128973642,-1.0873514340237938,,,,,,,,2023-12-03 23:30:00,2023-12-04 00:00:00,2023-12-04 00:30:00,-1.0,2193.7,2209.9780858572103,2153.004785356973,0.8085840138365875,0.0001617168027673175,-1.0269528004612196,0.07371874128973642,-1.0873514340237938,False,False,2209.9780858572103,False,0.75,0.5,8.138857587701379,,adverse_first,volatility_stop,0.006,,0.00016171680276731715,8.085840138365857e-05,8.085840138365857e-05,0.0,0.0,fractional_return,R,False
