trade_id,asset,side,signal_timestamp,entry_timestamp,exit_timestamp,entry_price,exit_price,raw_entry_price,raw_exit_price,bars_held,position_size,gross_return,net_return,entry_cost,exit_cost,holding_cost,total_cost,entry_turnover,exit_turnover,holding_turnover,total_turnover,trade_r,gross_trade_r,total_cost_r,max_favorable_r,max_adverse_r,time_to_mfe,time_to_mae,exit_reason,risk_distance,risk_distance_source,cost_return,gross_r_multiple,net_r_multiple,mfe_r_multiple,mae_r_multiple,cost_component_reconciliation,gross_pnl_currency,net_pnl_currency,cost_currency,return_unit,r_multiple_unit,currency_pnl_available,was_ever_positive,was_ever_0_5r,lost_but_reached_0_5r,was_ever_1r,lost_but_reached_1r,was_ever_1_5r,lost_but_reached_1_5r,was_ever_2r,lost_but_reached_2r,lost_but_was_positive,giveback_r,capture_ratio,positive_mfe_capture_ratio,abs_mae_r,pred_prob,pred_is_oos
249,ETHUSD,long,2024-01-22 17:00:00,2024-01-22 17:00:00,2024-01-23 05:00:00,2363.8500000000004,2343.5,2363.8500000000004,2343.5,24,1.0,-0.008608837278169412,-0.008807088676946684,0.0001,9.82513987772716e-05,0.0,0.0001982513987772716,1.0,1.0,0.0,2.0,-1.7524319842193747,-1.7126439411694165,0.03978804304995827,1.4012541336840125,-5.137931823508173,2,11,position_exit,11.882212940364655,atr_48,0.0001982513987772716,-1.7126439411694165,-1.7524319842193747,1.4012541336840125,-5.137931823508173,0.0,,,,fractional_return,R,False,True,True,True,True,True,False,False,False,False,True,3.153686117903387,-1.2506168168168659,-1.2506168168168659,5.137931823508173,0.5847927331924438,True
250,ETHUSD,short,2024-01-24 10:30:00,2024-01-24 10:30:00,2024-01-24 22:30:00,2255.55,2221.3500000000004,2255.55,2221.3500000000004,24,1.0,0.015125382446079305,0.014922275967966359,0.0001,0.00010310647811294657,0.0,0.00020310647811294658,1.0,1.0,0.0,2.0,2.2724831673612225,2.302858681389338,0.030375514028115495,3.9929684153914877,-0.04713453441438965,20,1,position_exit,14.85110670332867,atr_48,0.00020310647811294658,2.302858681389338,2.2724831673612225,3.9929684153914877,-0.04713453441438965,0.0,,,,fractional_return,R,False,True,True,False,True,False,True,False,True,False,False,1.7204852480302653,0.5691212478920694,0.5691212478920694,0.04713453441438965,0.3673182427883148,True
251,ETHUSD,short,2024-01-25 20:30:00,2024-01-25 20:30:00,2024-01-26 08:30:00,2221.35,2209.4,2221.35,2209.4,24,1.0,0.005191751640939879,0.004990906910487869,0.0001,0.00010084473045201001,0.0,0.00020084473045201,1.0,1.0,0.0,2.0,0.9003186235849213,0.9350825677153746,0.0347639441304532,2.007101913129691,-1.2363434786529968,22,12,position_exit,12.77962012402441,atr_48,0.00020084473045201,0.9350825677153746,0.9003186235849213,2.007101913129691,-1.2363434786529968,0.0,,,,fractional_return,R,False,True,True,False,True,False,True,False,True,False,False,1.1067832895447696,0.44856647173488406,0.44856647173488406,1.2363434786529968,0.41689494252204895,True
252,ETHUSD,long,2024-02-01 10:30:00,2024-02-01 10:30:00,2024-02-01 22:30:00,2267.0,2296.8500000000004,2267.0,2296.8500000000004,24,1.0,0.013167181296867447,0.01296443228804578,0.0001,0.00010274900882166768,0.0,0.0002027490088216677,1.0,1.0,0.0,2.0,2.6016302288910347,2.6417566090091156,0.04012638011808102,3.933872069361919,-0.5000309829447357,13,3,position_exit,11.299299828834975,atr_48,0.0002027490088216677,2.6417566090091156,2.6016302288910347,3.933872069361919,-0.5000309829447357,0.0,,,,fractional_return,R,False,True,True,False,True,False,True,False,True,False,False,1.3322418404708842,0.6613408323959614,0.6613408323959614,0.5000309829447357,0.5759744048118591,True
253,ETHUSD,long,2024-02-08 10:00:00,2024-02-08 10:00:00,2024-02-08 22:00:00,2423.45,2427.7,2423.45,2427.7,24,1.0,0.0017536982401122891,0.0015534379737565107,0.0001,0.00010026026635577842,0.0,0.00020026026635577843,1.0,1.0,0.0,2.0,0.4174950616497765,0.47123716560165035,0.053742103951873864,4.218958623798326,-1.1198812641356264,10,13,position_exit,9.018813264810783,atr_48,0.00020026026635577843,0.47123716560165035,0.4174950616497765,4.218958623798326,-1.1198812641356264,0.0,,,,fractional_return,R,False,True,True,False,True,False,True,False,True,False,False,3.801463562148549,0.09895689881734511,0.09895689881734511,1.1198812641356264,0.5849665999412537,True
254,ETHUSD,short,2024-02-09 10:30:00,2024-02-09 10:30:00,2024-02-09 22:30:00,2474.55,2496.65,2474.55,2496.65,24,1.0,-0.009303069877353631,-0.009501007667313988,0.0001,9.793778996035626e-05,0.0,0.00019793778996035627,1.0,1.0,0.0,2.0,-2.324499148362102,-2.273584235511558,0.050914912850544336,0.864167763723863,-5.020403198776692,1,16,position_exit,9.720334815317452,atr_48,0.00019793778996035627,-2.273584235511558,-2.324499148362102,0.864167763723863,-5.020403198776692,0.0,,,,fractional_return,R,False,True,True,True,False,False,False,False,False,False,True,3.188666912085965,-2.689870238095198,-2.689870238095198,5.020403198776692,0.3609430491924286,True
255,ETHUSD,long,2024-02-13 07:30:00,2024-02-13 07:30:00,2024-02-13 19:30:00,2649.25,2611.45,2649.25,2611.45,24,1.0,-0.014268189110125284,-0.014466057824478296,0.0001,9.786871435301112e-05,0.0,0.00019786871435301112,1.0,1.0,0.0,2.0,-3.1308448283842805,-3.0875658139263735,0.04327901445790691,3.014052342166215,-4.774291582645373,9,13,position_exit,12.242654012265717,atr_48,0.00019786871435301112,-3.0875658139263735,-3.1308448283842805,3.014052342166215,-4.774291582645373,0.0,,,,fractional_return,R,False,True,True,True,True,True,True,True,True,True,True,6.144897170550495,-1.0387493224932272,-1.0387493224932272,4.774291582645373,0.644618034362793,True
256,ETHUSD,long,2024-02-14 09:00:00,2024-02-14 09:00:00,2024-02-14 21:00:00,2728.75,2760.35,2728.75,2760.35,24,1.0,0.011580393953275259,0.011377901110215527,0.0001,0.00010249284305973169,0.0,0.0002024928430597317,1.0,1.0,0.0,2.0,2.135537579329611,2.173067696267523,0.03753011693791152,2.9329537103104526,-0.2131806917224412,11,1,position_exit,14.541654663716324,atr_48,0.0002024928430597317,2.173067696267523,2.135537579329611,2.9329537103104526,-0.2131806917224412,0.0,,,,fractional_return,R,False,True,True,False,True,False,True,False,True,False,False,0.7974161309808414,0.7281184056271944,0.7281184056271944,0.2131806917224412,0.5731447339057922,True
257,ETHUSD,short,2024-02-15 09:00:00,2024-02-15 09:00:00,2024-02-15 21:00:00,2786.15,2828.5,2786.15,2828.5,24,1.0,-0.015310256012206702,-0.015507119800362679,0.0001,9.686378815597649e-05,0.0,0.0001968637881559765,1.0,1.0,0.0,2.0,-2.7794081670763817,-2.7433123945704434,0.03609577250593841,0.5246949326096905,-5.357070484792843,6,12,position_exit,15.437541886887878,atr_48,0.0001968637881559765,-2.7433123945704434,-2.7794081670763817,0.5246949326096905,-5.357070484792843,0.0,,,,fractional_return,R,False,True,True,True,False,False,False,False,False,False,True,3.3041030996860723,-5.297188888888937,-5.297188888888937,5.357070484792843,0.3775482773780823,True
258,ETHUSD,short,2024-02-19 16:30:00,2024-02-19 16:30:00,2024-02-20 04:30:00,2897.45,2924.3500000000004,2897.45,2924.3500000000004,24,1.0,-0.009682565272174815,-0.009880860443171824,0.0001,9.829517099700932e-05,0.0,0.00019829517099700933,1.0,1.0,0.0,2.0,-1.910902275238021,-1.870604993175011,0.04029728206300986,0.664099542186635,-6.0290502939877575,1,11,position_exit,14.380374316409098,atr_48,0.00019829517099700933,-1.870604993175011,-1.910902275238021,0.664099542186635,-6.0290502939877575,0.0,,,,fractional_return,R,False,True,True,True,False,False,False,False,False,False,True,2.575001817424656,-2.8774335078535427,-2.8774335078535427,6.0290502939877575,0.4078943729400635,True
259,ETHUSD,short,2024-02-25 17:00:00,2024-02-25 17:00:00,2024-02-26 06:00:00,3047.8500000000004,3104.05,3047.8500000000004,3104.05,26,1.0,-0.018363800071774405,-0.018560021239879987,0.0001,9.622116810558143e-05,0.0,0.00019622116810558143,1.0,1.0,0.0,2.0,-4.116462974601118,-4.072293086756032,0.04416988784508688,0.14492146216213686,-6.122931776350248,1,15,position_exit,13.80057839716258,atr_48,0.00019622116810558143,-4.072293086756032,-4.116462974601118,0.14492146216213686,-6.122931776350248,0.0,,,,fractional_return,R,False,True,False,False,False,False,False,False,False,False,True,4.261384436763255,-28.4047849999999,-28.4047849999999,6.122931776350248,0.41612356901168823,True
260,ETHUSD,short,2024-02-26 20:00:00,2024-02-26 20:00:00,2024-02-27 08:00:00,3178.6,3230.15,3178.6,3230.15,24,1.0,-0.016293097614135665,-0.01649020657748612,0.0001,9.710896335045635e-05,0.0,0.00019710896335045636,1.0,1.0,0.0,2.0,-3.008565139021798,-2.971915169831396,0.03664996919040172,0.7062262042761033,-5.52585972896873,9,12,position_exit,17.345717173658336,atr_48,0.00019710896335045636,-2.971915169831396,-3.008565139021798,0.7062262042761033,-5.52585972896873,0.0,,,,fractional_return,R,False,True,True,True,False,False,False,False,False,False,True,3.714791343297901,-4.260058775510378,-4.260058775510378,5.52585972896873,0.40886053442955017,True
261,ETHUSD,short,2024-02-28 04:00:00,2024-02-28 04:00:00,2024-02-28 16:00:00,3266.25,3381.65,3266.25,3381.65,24,1.0,-0.0350474517997581,-0.03524135885421864,0.0001,9.390705446054035e-05,0.0,0.00019390705446054035,1.0,1.0,0.0,2.0,-6.259348144303204,-6.224115014896952,0.03523312940625156,0.7955432969647311,-6.542332333682849,3,24,position_exit,18.540788485398945,atr_48,0.00019390705446054035,-6.224115014896952,-6.259348144303204,0.7955432969647311,-6.542332333682849,0.0,,,,fractional_return,R,False,True,True,True,False,False,False,False,False,False,True,7.0548914412679355,-7.868016949152549,-7.868016949152549,6.542332333682849,0.41260063648223877,True
262,ETHUSD,short,2024-02-29 11:30:00,2024-02-29 11:30:00,2024-02-29 23:30:00,3513.7,3340.85,3513.7,3340.85,24,1.0,0.050621249885522523,0.05041149373106557,0.0001,0.00010975615445695261,0.0,0.00020975615445695261,1.0,1.0,0.0,2.0,5.532483707020581,5.555068426639537,0.02258471961895673,6.789170987142627,-0.13015925442806567,22,1,position_exit,31.11572832678195,atr_48,0.00020975615445695261,5.555068426639537,5.532483707020581,6.789170987142627,-0.13015925442806567,0.0,,,,fractional_return,R,False,True,True,False,True,False,True,False,True,False,False,1.256687280122046,0.8148982721893486,0.8148982721893486,0.13015925442806567,0.406682550907135,True
263,ETHUSD,long,2024-03-04 23:00:00,2024-03-04 23:00:00,2024-03-05 11:30:00,3624.55,3732.15,3624.55,3732.15,25,1.0,0.029686443834406884,0.029480307182271126,0.0001,0.00010613665213575771,0.0,0.00020613665213575771,1.0,1.0,0.0,2.0,4.4408214845146,4.470942590399418,0.030121105884818266,4.907233456562931,-0.625350241501042,25,1,position_exit,24.06651345312562,atr_48,0.00020613665213575771,4.470942590399418,4.4408214845146,4.907233456562931,-0.625350241501042,0.0,,,,fractional_return,R,False,True,True,False,True,False,True,False,True,False,False,0.4664119720483315,0.9049541913632513,0.9049541913632513,0.625350241501042,0.6069127321243286,True
264,ETHUSD,long,2024-03-08 14:00:00,2024-03-08 14:00:00,2024-03-09 02:00:00,3966.65,3924.55,3966.65,3924.55,24,1.0,-0.010613489972647216,-0.010811056149143794,0.0001,9.756617649657748e-05,0.0,0.00019756617649657748,1.0,1.0,0.0,2.0,-1.419826940878674,-1.3935666503624728,0.02626029051620102,1.0642082615000885,-4.64246372240706,3,4,position_exit,30.21025222514439,atr_48,0.00019756617649657748,-1.3935666503624728,-1.419826940878674,1.0642082615000885,-4.64246372240706,0.0,,,,fractional_return,R,False,True,True,True,True,True,False,False,False,False,True,2.484035202378762,-1.334162674961113,-1.334162674961113,4.64246372240706,0.5732381939888,True
265,ETHUSD,short,2024-03-12 06:30:00,2024-03-12 06:30:00,2024-03-12 18:30:00,4031.2,3969.35,4031.2,3969.35,24,1.0,0.014023516272229086,0.013820124699133185,0.0001,0.00010339157309590127,0.0,0.00020339157309590128,1.0,1.0,0.0,2.0,2.636357070363701,2.6711769524353497,0.03481988207164882,8.585771675733994,-1.4338411450421096,21,9,position_exit,23.15458732286919,atr_48,0.00020339157309590128,2.6711769524353497,2.636357070363701,8.585771675733994,-1.4338411450421096,0.0,,,,fractional_return,R,False,True,True,False,True,False,True,False,True,False,False,5.949414605370293,0.3070611670020121,0.3070611670020121,1.4338411450421096,0.4050276279449463,True
266,ETHUSD,long,2024-03-13 13:30:00,2024-03-13 13:30:00,2024-03-14 01:30:00,3971.15,3984.7,3971.15,3984.7,24,1.0,0.0034121098422363882,0.0032118113640875467,0.0001,0.00010029847814884149,0.0,0.0002002984781488415,1.0,1.0,0.0,2.0,0.48611780098702506,0.5163856202623752,0.030267819275350154,1.9416861514663066,-0.7431379774993742,13,3,position_exit,26.24008002607621,atr_48,0.0002002984781488415,0.5163856202623752,0.48611780098702506,1.9416861514663066,-0.7431379774993742,0.0,,,,fractional_return,R,False,True,True,False,True,False,True,False,False,False,False,1.4555683504792816,0.2503585868498483,0.2503585868498483,0.7431379774993742,0.5755497217178345,True
267,ETHUSD,long,2024-03-14 13:30:00,2024-03-14 13:30:00,2024-03-15 01:30:00,3878.15,3877.7,3878.15,3877.7,24,1.0,-0.000116034707270396,-0.00031638824516866393,0.0001,0.00010035353789826793,0.0,0.00020035353789826793,1.0,1.0,0.0,2.0,-0.04759029271655517,-0.017473162147188012,0.030117130569367156,2.059891670906127,-6.065128727531372,22,12,position_exit,25.75378149699665,atr_48,0.00020035353789826793,-0.017473162147188012,-0.04759029271655517,2.059891670906127,-6.065128727531372,0.0,,,,fractional_return,R,False,True,True,True,True,True,True,True,True,True,True,2.107481963622682,-0.023103298774746074,-0.023103298774746074,6.065128727531372,0.6388797760009766,True
268,ETHUSD,long,2024-03-16 18:00:00,2024-03-16 18:00:00,2024-03-17 06:00:00,3599.85,3519.75,3599.85,3519.75,24,1.0,-0.022250927121963637,-0.02244716434059768,0.0001,9.62372186340433e-05,0.0,0.0001962372186340433,1.0,1.0,0.0,2.0,-2.425202246886172,-2.403597773861861,0.021604473024311188,1.089270901263247,-3.948982110364807,3,10,position_exit,33.32504334587697,atr_48,0.0001962372186340433,-2.403597773861861,-2.425202246886172,1.089270901263247,-3.948982110364807,0.0,,,,fractional_return,R,False,True,True,True,True,True,False,False,False,False,True,3.514473148149419,-2.226445454545441,-2.226445454545441,3.948982110364807,0.5724233388900757,True
269,ETHUSD,long,2024-03-21 00:30:00,2024-03-21 00:30:00,2024-03-21 12:30:00,3517.1,3542.65,3517.1,3542.65,24,1.0,0.007264507690995403,0.007062911341871869,0.0001,0.00010159634912353396,0.0,0.00020159634912353397,1.0,1.0,0.0,2.0,0.5250119644473561,0.5398753346186858,0.014863370171329677,1.4822800283170483,-1.4579803557216848,17,9,position_exit,47.32574052127453,atr_48,0.00020159634912353397,0.5398753346186858,0.5250119644473561,1.4822800283170483,-1.4579803557216848,0.0,,,,fractional_return,R,False,True,True,False,True,False,False,False,False,False,False,0.9572680638696922,0.35419215965787815,0.35419215965787815,1.4579803557216848,0.568988561630249,True
270,ETHUSD,long,2024-04-01 12:00:00,2024-04-01 12:00:00,2024-04-02 00:00:00,3552.8,3498.6000000000004,3552.8,3498.6000000000004,24,1.0,-0.015255573069128392,-0.015452659863065099,0.0001,9.708679393670713e-05,0.0,0.00019708679393670714,1.0,1.0,0.0,2.0,-3.3663946250657317,-3.322832414722462,0.04356221034326939,1.124981085058249,-8.368387907926525,3,11,position_exit,16.31138535902565,atr_48,0.00019708679393670714,-3.322832414722462,-3.3663946250657317,1.124981085058249,-8.368387907926525,0.0,,,,fractional_return,R,False,True,True,True,True,True,False,False,False,False,True,4.491375710123981,-2.992401089918261,-2.992401089918261,8.368387907926525,0.5769768357276917,True
271,ETHUSD,short,2024-04-03 08:30:00,2024-04-03 08:30:00,2024-04-03 20:30:00,3344.8,3307.15,3344.8,3307.15,24,1.0,0.01061400270532098,0.010411824231280065,0.0001,0.00010217847404091493,0.0,0.00020217847404091494,1.0,1.0,0.0,2.0,1.5413020206121513,1.5691830482876494,0.027881027675498105,2.561123461282238,-0.9502622443813707,19,16,position_exit,23.99337670712487,atr_48,0.00020217847404091494,1.5691830482876494,1.5413020206121513,2.561123461282238,-0.9502622443813707,0.0,,,,fractional_return,R,False,True,True,False,True,False,True,False,True,False,False,1.0198214406700867,0.6018069975589898,0.6018069975589898,0.9502622443813707,0.4056129455566406,True
272,ETHUSD,long,2024-04-08 08:00:00,2024-04-08 08:00:00,2024-04-08 20:00:00,3560.85,3685.85,3560.85,3685.85,24,1.0,0.035103977982785084,0.034896508424112405,0.0001,0.00010746955867267935,0.0,0.00020746955867267936,1.0,1.0,0.0,2.0,7.071566887275356,7.112087007307308,0.040520120031952364,8.560107921995092,-0.06827603527013981,21,1,position_exit,17.575712989952013,atr_48,0.00020746955867267936,7.112087007307308,7.071566887275356,8.560107921995092,-0.06827603527013981,0.0,,,,fractional_return,R,False,True,True,False,True,False,True,False,True,False,False,1.488541034719736,0.8261072116982371,0.8261072116982371,0.06827603527013981,0.6805515885353088,True
273,ETHUSD,long,2024-04-09 12:00:00,2024-04-09 12:00:00,2024-04-10 00:00:00,3627.7,3517.15,3627.7,3517.15,24,1.0,-0.030473853957052932,-0.030667431139289603,0.0001,9.357718223667053e-05,0.0,0.00019357718223667053,1.0,1.0,0.0,2.0,-5.06479998107497,-5.031776416522787,0.033023564552184095,0.7054955626965481,-7.942514560680493,1,10,position_exit,21.970372061244205,atr_48,0.00019357718223667053,-5.031776416522787,-5.06479998107497,0.7054955626965481,-7.942514560680493,0.0,,,,fractional_return,R,False,True,True,True,False,False,False,False,False,False,True,5.770295543771518,-7.179067096774174,-7.179067096774174,7.942514560680493,0.6043136715888977,True
274,ETHUSD,short,2024-04-13 11:00:00,2024-04-13 11:00:00,2024-04-13 23:00:00,3277.15,3028.25,3277.15,3028.25,24,1.0,0.07496088358737629,0.0747456382131273,0.0001,0.0001152453742489957,0.0,0.0002152453742489957,1.0,1.0,0.0,2.0,9.907831370241485,9.933990612777977,0.02615924253649284,16.992352363962322,-0.8181872541661248,18,9,position_exit,25.05538908803104,atr_48,0.0002152453742489957,9.933990612777977,9.907831370241485,16.992352363962322,-0.8181872541661248,0.0,,,,fractional_return,R,False,True,True,False,True,False,True,False,True,False,False,7.084520993720837,0.5830759130945393,0.5830759130945393,0.8181872541661248,0.41515907645225525,True
275,ETHUSD,long,2024-04-14 14:30:00,2024-04-14 14:30:00,2024-04-15 02:30:00,3036.95,3140.65,3036.95,3140.65,24,1.0,0.03414610052849065,0.03393927341872538,0.0001,0.00010682710976527296,0.0,0.00020682710976527297,1.0,1.0,0.0,2.0,2.7306536337093563,2.7467418063783646,0.0160881726690082,3.6512859981606325,-1.4726985962838615,17,5,position_exit,37.7538215492962,atr_48,0.00020682710976527297,2.7467418063783646,2.7306536337093563,3.6512859981606325,-1.4726985962838615,0.0,,,,fractional_return,R,False,True,True,False,True,False,True,False,True,False,False,0.9206323644512762,0.7478607907145447,0.7478607907145447,1.4726985962838615,0.5705971717834473,True
276,ETHUSD,long,2024-04-16 04:00:00,2024-04-16 04:00:00,2024-04-16 16:00:00,3035.95,3017.45,3035.95,3017.45,24,1.0,-0.006093644493485595,-0.0062921852782487075,0.0001,9.854078476311265e-05,0.0,0.00019854078476311265,1.0,1.0,0.0,2.0,-0.547723492942463,-0.5303178865880104,0.01740560635445265,2.645856266598565,-1.2684630530551058,7,1,position_exit,34.884736999964986,atr_48,0.00019854078476311265,-0.5303178865880104,-0.547723492942463,2.645856266598565,-1.2684630530551058,0.0,,,,fractional_return,R,False,True,True,True,True,True,True,True,True,True,True,3.193579759541028,-0.2070118093174427,-0.2070118093174427,1.2684630530551058,0.6255555152893066,True
277,ETHUSD,short,2024-04-26 10:00:00,2024-04-26 10:00:00,2024-04-26 22:00:00,3140.0,3128.55,3140.0,3128.55,24,1.0,0.003259898168904929,0.0030599378257289978,0.0001,9.996034317593114e-05,0.0,0.00019996034317593114,1.0,1.0,0.0,2.0,0.6066861603016055,0.6418921211840131,0.035205960882407565,2.1050697948000168,-1.5781015905091977,11,8,position_exit,17.837888364916406,atr_48,0.00019996034317593114,0.6418921211840131,0.6066861603016055,2.1050697948000168,-1.5781015905091977,0.0,,,,fractional_return,R,False,True,True,False,True,False,True,False,True,False,False,1.4983836344984112,0.28820239680425475,0.28820239680425475,1.5781015905091977,0.4031614363193512,True
278,ETHUSD,long,2024-04-27 12:00:00,2024-04-27 12:00:00,2024-04-28 00:00:00,3132.35,3259.75,3132.35,3259.75,24,1.0,0.040672338659473395,0.040464351861860814,0.0001,0.00010798679761258043,0.0,0.00020798679761258043,1.0,1.0,0.0,2.0,7.785915801124327,7.82439104648454,0.03847524536021323,9.289161269864909,-0.18424782684029514,12,1,position_exit,16.282417282459352,atr_48,0.00020798679761258043,7.82439104648454,7.785915801124327,9.289161269864909,-0.18424782684029514,0.0,,,,fractional_return,R,False,True,True,False,True,False,True,False,True,False,False,1.503245468740582,0.8381720991735518,0.8381720991735518,0.18424782684029514,0.5806818008422852,True
279,ETHUSD,long,2024-04-29 03:00:00,2024-04-29 03:00:00,2024-04-29 15:00:00,3204.2,3172.95,3204.2,3172.95,24,1.0,-0.00975282441795089,-0.009950948206572163,0.0001,9.812378862127388e-05,0.0,0.0001981237886212739,1.0,1.0,0.0,2.0,-1.800376586607389,-1.7641983820896818,0.03617820451770726,0.17218576209196323,-4.953869056907827,6,21,position_exit,17.71342742247874,atr_48,0.0001981237886212739,-1.7641983820896818,-1.800376586607389,0.17218576209196323,-4.953869056907827,0.0,,,,fractional_return,R,False,True,False,False,False,False,False,False,False,False,True,1.9725623486993524,-10.456013114753473,-10.456013114753473,4.953869056907827,0.5705838799476624,True
280,ETHUSD,short,2024-05-02 08:00:00,2024-05-02 08:00:00,2024-05-02 20:00:00,2942.05,2988.3,2942.05,2988.3,24,1.0,-0.01581284851870679,-0.016009290561560308,0.0001,9.64420428535174e-05,0.0,0.0001964420428535174,1.0,1.0,0.0,2.0,-1.8328132996153133,-1.8097884857152118,0.02302481390010136,0.30717491054843393,-2.7743568353990886,2,8,position_exit,25.555472567680983,atr_48,0.0001964420428535174,-1.8097884857152118,-1.8328132996153133,0.30717491054843393,-2.7743568353990886,0.0,,,,fractional_return,R,False,True,False,False,False,False,False,False,False,False,True,2.139988210163747,-5.966676433120743,-5.966676433120743,2.7743568353990886,0.34573283791542053,True
281,ETHUSD,long,2024-05-13 05:30:00,2024-05-13 05:30:00,2024-05-13 17:30:00,2873.95,2940.55,2873.95,2940.55,24,1.0,0.023173680822561327,0.022968934546704123,0.0001,0.00010474627585720384,0.0,0.00020474627585720384,1.0,1.0,0.0,2.0,5.540464876056412,5.588698025274846,0.0482331492184341,10.220772064241345,-0.1552416118131817,7,1,position_exit,11.916907962964245,atr_48,0.00020474627585720384,5.588698025274846,5.540464876056412,10.220772064241345,-0.1552416118131817,0.0,,,,fractional_return,R,False,True,True,False,True,False,True,False,True,False,False,4.6803071881849325,0.5420788998357986,0.5420788998357986,0.1552416118131817,0.585887610912323,True
282,ETHUSD,long,2024-05-16 14:30:00,2024-05-16 14:30:00,2024-05-17 02:30:00,2942.15,2950.45,2942.15,2950.45,24,1.0,0.0028210662270788944,0.0026206377878426057,0.0001,0.00010042843923628872,0.0,0.00020042843923628872,1.0,1.0,0.0,2.0,0.5327954694084308,0.5734503345090541,0.040654865100623355,1.3679899546119867,-1.1987184703292006,2,15,position_exit,14.473790493305012,atr_48,0.00020042843923628872,0.5734503345090541,0.5327954694084308,1.3679899546119867,-1.1987184703292006,0.0,,,,fractional_return,R,False,True,True,False,True,False,False,False,False,False,False,0.8351944852035559,0.3894732323232239,0.3894732323232239,1.1987184703292006,0.5713633298873901,True
283,ETHUSD,short,2024-05-18 03:00:00,2024-05-18 03:00:00,2024-05-18 15:00:00,3113.1,3109.1000000000004,3113.1,3109.1000000000004,24,1.0,0.0011397674992346118,0.0009394479303790337,0.0001,0.00010031956885557811,0.0,0.0002003195688555781,1.0,1.0,0.0,2.0,0.23134082191565347,0.27398850223031856,0.042647680314665086,1.438439636709336,-2.3734254005704107,6,17,position_exit,14.599152765312354,atr_48,0.0002003195688555781,0.27398850223031856,0.23134082191565347,1.438439636709336,-2.3734254005704107,0.0,,,,fractional_return,R,False,True,True,False,True,False,False,False,False,False,False,1.2070988147936825,0.1608276190475974,0.1608276190475974,2.3734254005704107,0.36388805508613586,True
284,ETHUSD,short,2024-05-22 07:00:00,2024-05-22 07:00:00,2024-05-22 19:00:00,3744.75,3738.85,3744.75,3738.85,24,1.0,0.000902370929959595,0.0007020447292491738,0.0001,0.00010032620071042117,0.0,0.00020032620071042118,1.0,1.0,0.0,2.0,0.1727878345823377,0.19791076072563657,0.025122926143298852,3.039104224024132,-1.7292033415943127,11,20,position_exit,29.81141590466247,atr_48,0.00020032620071042118,0.19791076072563657,0.1727878345823377,3.039104224024132,-1.7292033415943127,0.0,,,,fractional_return,R,False,True,True,False,True,False,True,False,True,False,False,2.8663163894417947,0.05685485651214234,0.05685485651214234,1.7292033415943127,0.3913272023200989,True
285,ETHUSD,short,2024-05-23 11:00:00,2024-05-23 11:00:00,2024-05-23 23:00:00,3874.35,3770.25,3874.35,3770.25,24,1.0,0.024883182117839242,0.024679294698846777,0.0001,0.00010388741899246554,0.0,0.00020388741899246554,1.0,1.0,0.0,2.0,3.615773739573828,3.6428896463971108,0.02711590682328273,12.011737474791621,-2.5353252149997303,18,2,position_exit,28.576215615797434,atr_48,0.00020388741899246554,3.6428896463971108,3.615773739573828,12.011737474791621,-2.5353252149997303,0.0,,,,fractional_return,R,False,True,True,False,True,False,True,False,True,False,False,8.395963735217794,0.3010200436999273,0.3010200436999273,2.5353252149997303,0.32380980253219604,True
286,ETHUSD,long,2024-05-27 02:30:00,2024-05-27 02:30:00,2024-05-27 15:00:00,3914.7,3929.95,3914.7,3929.95,25,1.0,0.003895573096277971,0.0036944911288219195,0.0001,0.00010108196745605155,0.0,0.00020108196745605156,1.0,1.0,0.0,2.0,0.7024017306703957,0.7404148730096878,0.03801314233929213,1.8546785671455919,-1.5512298486989764,11,16,position_exit,20.59656086865298,atr_48,0.00020108196745605156,0.7404148730096878,0.7024017306703957,1.8546785671455919,-1.5512298486989764,0.0,,,,fractional_return,R,False,True,True,False,True,False,True,False,False,False,False,1.1522768364751963,0.3787188481675366,0.3787188481675366,1.5512298486989764,0.5772368907928467,True
287,ETHUSD,short,2024-05-28 09:30:00,2024-05-28 09:30:00,2024-05-28 21:30:00,3880.0,3839.85,3880.0,3839.85,24,1.0,0.009887305172610272,0.009685328604629673,0.0001,0.00010197656798059959,0.0,0.0002019765679805996,1.0,1.0,0.0,2.0,1.7712183925140657,1.8061263386864361,0.0349079461723704,4.887562308799029,-2.2154849858108787,18,1,position_exit,22.22989562801043,atr_48,0.0002019765679805996,1.8061263386864361,1.7712183925140657,4.887562308799029,-2.2154849858108787,0.0,,,,fractional_return,R,False,True,True,False,True,False,True,False,True,False,False,3.116343916284963,0.36239300506212657,0.36239300506212657,2.2154849858108787,0.40786969661712646,True
288,ETHUSD,long,2024-05-30 12:00:00,2024-05-30 12:00:00,2024-05-31 00:00:00,3752.85,3748.25,3752.85,3748.25,24,1.0,-0.0012257351079842937,-0.0014254719800950166,0.0001,9.973687211072288e-05,0.0,0.00019973687211072289,1.0,1.0,0.0,2.0,-0.2550374417664095,-0.2192611688335038,0.0357762729329057,3.3651822868794903,-1.5538943704287709,11,16,position_exit,20.979547014514566,atr_48,0.00019973687211072289,-0.2192611688335038,-0.2550374417664095,3.3651822868794903,-1.5538943704287709,0.0,,,,fractional_return,R,False,True,True,True,True,True,True,True,True,True,True,3.6202197286458997,-0.07578711048158522,-0.07578711048158522,1.5538943704287709,0.6233314275741577,True
